productId,brand,shopDomain,productName,productType,price,compareAtPrice,formFactor,mushroomTypes,variantCount,tags,url
dirteaworld.com_8527248752895,DIRTEA,dirteaworld.com,Lion's Mane Gummies,,34.0,,Gummy,Lion's Mane,1,gummies,https://dirteaworld.com/products/lions-mane-gummies-uk
dirteaworld.com_8527243313407,DIRTEA,dirteaworld.com,Chaga Gummies,,34.0,,Gummy,Chaga,1,gummies,https://dirteaworld.com/products/chaga-gummies-uk
dirteaworld.com_8527216869631,DIRTEA,dirteaworld.com,Tremella Gummies,,34.0,,Gummy,Tremella,1,gummies,https://dirteaworld.com/products/tremella-gummies-uk
dirteaworld.com_7978187260159,DIRTEA,dirteaworld.com,Chaga (FILLED tin),,38.0,,Other,Chaga,1,,https://dirteaworld.com/products/chaga-filled-tin
dirteaworld.com_7978172809471,DIRTEA,dirteaworld.com,Lion's Mane (FILLED tin),,38.0,,Other,Lion's Mane,1,powders,https://dirteaworld.com/products/lions-mane-filled-tin
dirteaworld.com_7978188701951,DIRTEA,dirteaworld.com,Reishi (FILLED tin),,38.0,,Other,Reishi,1,,https://dirteaworld.com/products/reishi-filled-tin
dirteaworld.com_7978187784447,DIRTEA,dirteaworld.com,Cordyceps (FILLED tin),,38.0,,Other,Cordyceps,1,,https://dirteaworld.com/products/cordyceps-filled-tin
dirteaworld.com_7978189553919,DIRTEA,dirteaworld.com,Tremella (FILLED tin),,38.0,,Other,Tremella,1,,https://dirteaworld.com/products/tremella-filled-tin
dirteaworld.com_7907389800703,DIRTEA,dirteaworld.com,Turkey Tail Mushroom Powder,,38.0,,Powder,Turkey Tail,2,powders,https://dirteaworld.com/products/turkey-tail-mushroom-powder
dirteaworld.com_8325514264831,DIRTEA,dirteaworld.com,Super Blend Set,,107.97,,Powder,Other,1,,https://dirteaworld.com/products/super-blend-set
dirteaworld.com_8319853560063,DIRTEA,dirteaworld.com,Cacao Super Blend - 12 Month Subscription,,335.92,,Powder,"Reishi, Turkey Tail, Tremella",1,,https://dirteaworld.com/products/cacao-super-blend-12-month-subscription
dirteaworld.com_8319852478719,DIRTEA,dirteaworld.com,DIRTEA Cacao (US),Archive Blend,39.99,,Powder,"Lion's Mane, Reishi, Tremella",1,blends,https://dirteaworld.com/products/cacao-super-blend
dirteaworld.com_7929283346687,DIRTEA,dirteaworld.com,Turkey Tail Mushroom Powder - 12 Month Subscription,,293.92,,Powder,Turkey Tail,1,,https://dirteaworld.com/products/turkey-tail-mushroom-powder-12-month-subscription
dirteaworld.com_8301130612991,DIRTEA,dirteaworld.com,DIRTEA Matcha (US),Archive Blend,44.99,,Powder,"Lion's Mane, Turkey Tail, Tremella",1,blends,https://dirteaworld.com/products/matcha-super-blend
dirteaworld.com_8301130842367,DIRTEA,dirteaworld.com,Matcha Super Blend - 12 Month Subscription,,377.92,,Powder,"Lion's Mane, Turkey Tail, Tremella",1,,https://dirteaworld.com/products/matcha-super-blend-12-month-subscription
dirteaworld.com_8298121527551,DIRTEA,dirteaworld.com,Coffee Super Blend - 12 Month Subscription,,293.92,,Coffee,"Lion's Mane, Chaga, Cordyceps",1,,https://dirteaworld.com/products/coffee-super-blend-12-month-subscription
dirteaworld.com_8298120642815,DIRTEA,dirteaworld.com,DIRTEA Coffee (US),Archive Blend,34.99,,Coffee,"Lion's Mane, Chaga, Tremella",1,blends,https://dirteaworld.com/products/coffee-super-blend
dirteaworld.com_7920021831935,DIRTEA,dirteaworld.com,Turkey Tail Mushroom Powder (60g Pouch),,38.0,,Powder,Turkey Tail,1,powders,https://dirteaworld.com/products/turkey-tail-mushroom-powder-60g-pouch
dirteaworld.com_7718667583743,DIRTEA,dirteaworld.com,The Mushroom Tee,,40.0,,Other,Other,4,,https://dirteaworld.com/products/mushroom-tee
dirteaworld.com_7920023666943,DIRTEA,dirteaworld.com,Reishi Mushroom Powder (60g Pouch),,38.0,,Powder,Reishi,1,powders,https://dirteaworld.com/products/reishi-mushroom-powder-60g-pouch
dirteaworld.com_7920021340415,DIRTEA,dirteaworld.com,Tremella Mushroom Powder (60g Pouch),,38.0,,Powder,Tremella,1,powders,https://dirteaworld.com/products/tremella-mushroom-powder-60g-pouch
dirteaworld.com_7920021012735,DIRTEA,dirteaworld.com,Lion's Mane Mushroom Powder (60g Pouch),,38.0,,Powder,Lion's Mane,1,powders,https://dirteaworld.com/products/lions-mane-mushroom-powder-60g-pouch
dirteaworld.com_7920020816127,DIRTEA,dirteaworld.com,Cordyceps Mushroom Powder (60g Pouch),,38.0,,Powder,Cordyceps,1,powders,https://dirteaworld.com/products/cordyceps-mushroom-powder-60g-pouch
dirteaworld.com_7920021569791,DIRTEA,dirteaworld.com,Chaga Mushroom Powder (60g Pouch),,38.0,,Powder,Chaga,1,powders,https://dirteaworld.com/products/chaga-mushroom-powder-60g-pouch
dirteaworld.com_7998897815807,DIRTEA,dirteaworld.com,Boxset (4 x 60g pouches),,152.0,,Other,Blend,1,,https://dirteaworld.com/products/boxset-4-x-60g-pouches
dirteaworld.com_7927822287103,DIRTEA,dirteaworld.com,Reishi Mushroom Powder - 12 Month Subscription,,293.92,,Powder,Reishi,1,,https://dirteaworld.com/products/copy-of-reishi-mushroom-powder-6-month-subscription
dirteaworld.com_7931030569215,DIRTEA,dirteaworld.com,The DIRTEA Boxset - 12 Month Subscription,,1087.49,,Other,Blend,1,,https://dirteaworld.com/products/the-dirtea-boxset-12-month-subscription
dirteaworld.com_7931023982847,DIRTEA,dirteaworld.com,DIRTEA Coffee Super Blend - 12 Month Subscription,,293.92,,Coffee,Lion's Mane,1,,https://dirteaworld.com/products/dirtea-coffee-super-blend-12-month-subscription
dirteaworld.com_7907379151103,DIRTEA,dirteaworld.com,Tremella Mushroom Powder,,38.0,38.0,Powder,Tremella,2,powders,https://dirteaworld.com/products/tremella-mushroom-powder
dirteaworld.com_7927821435135,DIRTEA,dirteaworld.com,Lion's Mane Mushroom Powder - 12 Month Subscription,,293.92,,Powder,Lion's Mane,1,,https://dirteaworld.com/products/copy-of-lions-mane-mushroom-powder-6-month-subscription
dirteaworld.com_7927819239679,DIRTEA,dirteaworld.com,Cordyceps Mushroom Powder - 12 Month Subscription,,293.92,,Powder,Cordyceps,1,,https://dirteaworld.com/products/copy-of-cordyceps-mushroom-powder-6-month-subscription
dirteaworld.com_7927815831807,DIRTEA,dirteaworld.com,Chaga Mushroom Powder - 12 Month Subscription,,293.92,,Powder,Chaga,1,,https://dirteaworld.com/products/copy-of-chaga-mushroom-powder-2
dirteaworld.com_6167350051016,DIRTEA,dirteaworld.com,Cordyceps Mushroom Powder,,38.0,,Powder,Cordyceps,2,powders,https://dirteaworld.com/products/cordyceps-mushroom
dirteaworld.com_6159427600584,DIRTEA,dirteaworld.com,Reishi Mushroom Powder,,38.0,,Powder,Reishi,2,powders,https://dirteaworld.com/products/reishi-mushroom
dirteaworld.com_6159427240136,DIRTEA,dirteaworld.com,Lion's Mane Mushroom Powder,,38.0,,Powder,Lion's Mane,2,powders,https://dirteaworld.com/products/lions-mane-mushroom
dirteaworld.com_6159428190408,DIRTEA,dirteaworld.com,Chaga Mushroom Powder,,38.0,,Powder,Chaga,2,powders,https://dirteaworld.com/products/chaga-mushroom
mudwtr.com_8405499904183,MUDWTR,mudwtr.com,Vanilla Chai & Mocha Bundle,Beverage Powder,40.0,,Powder,Other,1,,https://mudwtr.com/products/vanilla-chai-mocha-bundle
mudwtr.com_8190877335735,MUDWTR,mudwtr.com,Pumpkin Spice Latte Kit,Beverage Powder,40.0,,Coffee,Other,1,Filters|Morning,https://mudwtr.com/products/pumpkin-spice-latte-kit
mudwtr.com_8290975514807,MUDWTR,mudwtr.com,Coffee (30 Serving),,50.0,,Coffee,Other,1,,https://mudwtr.com/products/coffee-30-serving
mudwtr.com_8290975482039,MUDWTR,mudwtr.com,Coffee Starter Kit,,60.0,,Coffee,Other,1,,https://mudwtr.com/products/coffee-starter-kit
mudwtr.com_8240137339063,MUDWTR,mudwtr.com,Nourish Chocolate & Vanilla Starter Kit,,136.0,160.0,Other,Other,3,,https://mudwtr.com/products/nourish-chocolate-vanilla-starter-kit
mudwtr.com_8243967099063,MUDWTR,mudwtr.com,Nourish Chocolate & Vanilla,,70.0,70.0,Other,Other,3,,https://mudwtr.com/products/nourish-chocolate-vanilla
mudwtr.com_8190873600183,MUDWTR,mudwtr.com,Pumpkin Spice Latte (Bag),Beverage Powder,30.0,,Coffee,Other,1,Filters|Morning,https://mudwtr.com/products/pumpkin-spice-latte-bag
mudwtr.com_8137526870199,MUDWTR,mudwtr.com,Nourish Vanilla Starter Kit,,80.0,80.0,Other,Other,3,"Filters|Afternoon, Filters|All, Filters|Evening, Filters|Morning",https://mudwtr.com/products/nourish-vanilla-protein-blend-starter-kit
mudwtr.com_8137491447991,MUDWTR,mudwtr.com,Nourish Chocolate Starter Kit,,80.0,80.0,Other,Other,3,"Filters|Afternoon, Filters|All, Filters|Evening, Filters|Morning",https://mudwtr.com/products/nourish-chocolate-protein-blend-starter-kit
mudwtr.com_8137502589111,MUDWTR,mudwtr.com,Nourish Vanilla,,70.0,70.0,Other,Other,3,"Filters|Afternoon, Filters|All, Filters|Evening, Filters|Morning",https://mudwtr.com/products/nourish-vanilla-protein-blend
mudwtr.com_8136988688567,MUDWTR,mudwtr.com,Nourish Chocolate,,70.0,70.0,Other,Other,3,"Filters|Afternoon, Filters|All, Filters|Evening, Filters|Morning",https://mudwtr.com/products/nourish-chocolate-protein-blend
mudwtr.com_7890555273399,MUDWTR,mudwtr.com,Matcha Stick Packs - 6 Pack,Beverage Powder,68.7,,Powder,Other,1,Wholesale,https://mudwtr.com/products/matcha-stick-packs-6-pack
mudwtr.com_7900762898615,MUDWTR,mudwtr.com,Hot Chocolate,Beverage Powder,30.0,,Other,Other,1,Filters|Morning,https://mudwtr.com/products/hot-cacao-bag
mudwtr.com_7575068475575,MUDWTR,mudwtr.com,Mushroom Short Sleeve T-shirt,Apparel & Accessories,30.0,,Other,Other,7,,https://mudwtr.com/products/mushroom-short-sleeve-t-shirt
mudwtr.com_7313768251575,MUDWTR,mudwtr.com,:rest Rooibos Latte Bundle,Beverage Powder,85.0,,Coffee,Reishi,1,,https://mudwtr.com/products/rest-rooibos-latte-bundle
mudwtr.com_7313769201847,MUDWTR,mudwtr.com,:rise Matcha Latte Bundle,Beverage Powder,85.0,,Coffee,Blend,1,,https://mudwtr.com/products/rise-matcha-latte-bundle
mudwtr.com_7313769169079,MUDWTR,mudwtr.com,:rise Cacao Latte Bundle,Beverage Powder,85.0,,Coffee,Blend,1,,https://mudwtr.com/products/rise-cacao-latte-bundle
mudwtr.com_7313732141239,MUDWTR,mudwtr.com,:balance Turmeric Latte Bundle,Beverage Powder,85.0,,Coffee,Blend,1,,https://mudwtr.com/products/balance-turmeric-latte-bundle
mudwtr.com_7304384676023,MUDWTR,mudwtr.com,Rest Latte Starter Kit,Beverage Powder,76.5,,Coffee,Reishi,1,Filters|Bundles,https://mudwtr.com/products/rest-rooibos-latte-kit
mudwtr.com_7304384610487,MUDWTR,mudwtr.com,Turmeric Latte Starter Kit,Beverage Powder,76.5,,Coffee,Other,1,Filters|Bundles,https://mudwtr.com/products/balance-turmeric-latte-kit
mudwtr.com_7249428807863,MUDWTR,mudwtr.com,Matcha (90 serving),Beverage Powder,125.0,,Powder,Other,1,"Filters|All, Filters|Morning",https://mudwtr.com/products/90-serving-rise-matcha
mudwtr.com_7249424416951,MUDWTR,mudwtr.com,Turmeric (30 serving),Beverage Powder,50.0,,Other,Other,1,"Filters|Afternoon, Filters|All",https://mudwtr.com/products/30-serving-balance-turmeric
mudwtr.com_7249426940087,MUDWTR,mudwtr.com,Turmeric (90 serving),Beverage Powder,125.0,,Other,Other,1,"Filters|Afternoon, Filters|All",https://mudwtr.com/products/90-serving-balance-turmeric
mudwtr.com_7249427955895,MUDWTR,mudwtr.com,Matcha (30 serving),Beverage Powder,50.0,,Powder,Other,1,"Filters|All, Filters|Morning",https://mudwtr.com/products/30-serving-rise-matcha
mudwtr.com_7244058558647,MUDWTR,mudwtr.com,Turmeric Starter Kit,Beverage Powder,60.0,,Other,Other,1,"Filters|Afternoon, Filters|All, Filters|Ritual Kits",https://mudwtr.com/products/turmeric-starter-kit
mudwtr.com_7153111367863,MUDWTR,mudwtr.com,Mushroom Boost (90 serving),Beverage Powder,50.0,,Other,Other,1,"Filters|Afternoon, Filters|All, Filters|Evening, Filters|Morning",https://mudwtr.com/products/90-serving-mushroom-boost
mudwtr.com_7148669468855,MUDWTR,mudwtr.com,Mushroom Boost (30 serving),Beverage Powder,25.0,,Other,Other,1,"Filters|Afternoon, Filters|All, Filters|Evening, Filters|Morning",https://mudwtr.com/products/30-serving-mushroom-boost
mudwtr.com_7135156240567,MUDWTR,mudwtr.com,30 serving :rise - 3 months prepaid,Beverage Powder,150.0,,Other,Other,1,,https://mudwtr.com/products/30-serving-rise-3-months-prepaid
mudwtr.com_7055385952439,MUDWTR,mudwtr.com,Rest Starter Kit,Beverage Powder,60.0,,Other,Reishi,1,"Filters|All, Filters|Evening, Filters|Ritual Kits",https://mudwtr.com/products/rest-starter-kit
mudwtr.com_2171729838134,MUDWTR,mudwtr.com,Original (90 serving),Beverage Powder,125.0,,Other,Blend,1,"90-Bag, Filters|All, Filters|Morning, Subscription",https://mudwtr.com/products/90-serving-bag
mudwtr.com_2296107466806,MUDWTR,mudwtr.com,Original (30 serving),Beverage Powder,50.0,,Other,Other,1,"Filters|All, Filters|Morning, Refill, Subscription",https://mudwtr.com/products/30-serving-tin
ryzesuperfoods.com_7715849732201,Ryze,ryzesuperfoods.com,Ultimate Ritual Set,,130.0,130.0,Other,Other,1,"Coffee, custom-recurring-66, Discount, export, hide-from-google, kit, Medium Roast, OG2, ritual kit, Ritual Set, starter-kit, sub, Two Bags, Ultimate Ritual Set Gift, URS, URS Gift",https://ryzesuperfoods.com/products/ultimate-ritual-set
ryzesuperfoods.com_7622222610537,Ryze,ryzesuperfoods.com,Mushroom Chocolates Rye (15 pieces),,15.0,,Other,"Lion's Mane, Reishi, Cordyceps",1,"chocolate, hide-from-google, OTP, Three Bags",https://ryzesuperfoods.com/products/mushroom-chocolates-rye
ryzesuperfoods.com_7622229295209,Ryze,ryzesuperfoods.com,FREE Mushroom Chocolates Rye (5 pieces),,0.0,,Other,"Lion's Mane, Reishi, Cordyceps",1,"chocolate, gift, hide-from-google",https://ryzesuperfoods.com/products/free-mushroom-chocolates-rye-5-pieces
ryzesuperfoods.com_7684900290665,Ryze,ryzesuperfoods.com,Mushroom Overnight Oats 14 Servings,,21.6,72.0,Other,Other,1,"export, hide-from-google, main, Oats, OTP, Recharge Extra Product, single",https://ryzesuperfoods.com/products/mushroom-overnight-oats-14-servings-zaymo
ryzesuperfoods.com_7684935385193,Ryze,ryzesuperfoods.com,Ritual Set,,115.0,115.0,Other,Other,1,"Coffee, custom-recurring-66, export, hide-from-google, kit, Medium Roast, OG2, ritual kit, Ritual Set, Ritual Set Gift, starter-kit, sub, Two Bags",https://ryzesuperfoods.com/products/mushroom-coffee-bright-blend-ritual-set
ryzesuperfoods.com_7684935319657,Ryze,ryzesuperfoods.com,RYZE Essentials Kit,,80.0,80.0,Other,Other,1,"Coffee, Coffee Gift, custom-recurring-66, Discount, export, hide-from-google, kit, Medium Roast, OG2, ritual kit, Starter kit, sub, Two Bags",https://ryzesuperfoods.com/products/ryze-essentials-kit
ryzesuperfoods.com_7684935254121,Ryze,ryzesuperfoods.com,Mushroom Coffee Bright Blend 30 Servings,,45.0,45.0,Coffee,Other,1,"Coffee, custom-recurring-36, Discount, hide-from-google, Medium Roast, OG2, single, sub",https://ryzesuperfoods.com/products/mushroom-coffee-bright-blend-30-servings
ryzesuperfoods.com_7684934729833,Ryze,ryzesuperfoods.com,Mushroom Coffee House Blend Ritual Set,,100.0,,Coffee,Other,1,"Coffee, Creamer, custom-recurring-66, dark roast, Discount, export, hide-from-google, kit, OG2, ritual kit, Ritual Set, Ritual Set Dark Roast Gift, Ritual Set Gift, starter-kit, sub, Two Bags",https://ryzesuperfoods.com/products/mushroom-coffee-house-blend-ritual-set
ryzesuperfoods.com_7684934795369,Ryze,ryzesuperfoods.com,RYZE Ritual Kit,,80.0,72.0,Other,Other,1,"Coffee, Coffee Gift, custom-recurring-66, Discount, export, hide-from-google, kit, Medium Roast, OG2, ritual kit, Starter kit, sub, Two Bags",https://ryzesuperfoods.com/products/ryze-ritual-kit
ryzesuperfoods.com_7684934893673,Ryze,ryzesuperfoods.com,Mushroom Coffee House Blend 30 Servings,,45.0,45.0,Coffee,Other,1,"Coffee, custom-recurring-36, dark roast, Discount, hide-from-google, OG2, single, sub",https://ryzesuperfoods.com/products/mushroom-coffee-house-blend-30-servings
ryzesuperfoods.com_7675897806953,Ryze,ryzesuperfoods.com,Mushroom Coffee Ritual Set (3 Month Plan),,174.0,,Coffee,Other,1,"3-month, Coffee, Discount, hide-from-google, kit, OG2, Recharge Extra Product, Six Bags, sub",https://ryzesuperfoods.com/products/mushroom-coffee-ritual-set-3-month-plan
ryzesuperfoods.com_7675903213673,Ryze,ryzesuperfoods.com,Mushroom Coffee Ritual Set (6 Month Plan),,312.0,,Coffee,Other,1,"6-month, Coffee, Discount, hide-from-google, kit, OG2, Recharge Extra Product, sub, Twelve Bags",https://ryzesuperfoods.com/products/mushroom-coffee-ritual-set-6-month-plan
ryzesuperfoods.com_7675829583977,Ryze,ryzesuperfoods.com,Mushroom Coffee (6 Month Plan),,180.0,270.0,Coffee,Other,1,"Coffee, hide-from-google, kit, Medium Roast, OG2, Recharge Extra Product, Six Bags, sub",https://ryzesuperfoods.com/products/mushroom-coffee-6month
ryzesuperfoods.com_7679782813801,Ryze,ryzesuperfoods.com,Testing: Mushroom Hot Cocoa Bundle,,45.0,,Other,Other,1,,https://ryzesuperfoods.com/products/testing-mushroom-hot-cocoa-bundle
ryzesuperfoods.com_7679782748265,Ryze,ryzesuperfoods.com,Testing: Mushroom Matcha Bundle,,64.0,,Powder,Other,1,,https://ryzesuperfoods.com/products/testing-mushroom-matcha-bundle
ryzesuperfoods.com_7679782682729,Ryze,ryzesuperfoods.com,Testing: Mushroom Coffee Dark Bundle,,45.0,,Coffee,Other,1,,https://ryzesuperfoods.com/products/testing-mushroom-coffee-dark-bundle
ryzesuperfoods.com_7679782649961,Ryze,ryzesuperfoods.com,Testing: Mushroom Coffee Medium Bundle,,45.0,,Coffee,Other,1,,https://ryzesuperfoods.com/products/testing-mushroom-coffee-medium-bundle
ryzesuperfoods.com_7672341758057,Ryze,ryzesuperfoods.com,FREE Rye Tumbler,,0.0,0.0,Other,Other,1,"gift, hide-from-google, sample",https://ryzesuperfoods.com/products/free-rye-tumbler
ryzesuperfoods.com_7663083389033,Ryze,ryzesuperfoods.com,FREE Mystery Creamer (7 Servings),,0.0,0.0,Other,Other,1,"gift, hide-from-google, sample",https://ryzesuperfoods.com/products/free-mystery-creamer-7-servings
ryzesuperfoods.com_7667825541225,Ryze,ryzesuperfoods.com,Dark Roast Mushroom Coffee Carton,,9.99,,Coffee,Other,1,"hide-from-google, Medium Roast, OG2, single",https://ryzesuperfoods.com/products/dark-roast-mushroom-coffee-carton
ryzesuperfoods.com_7667825475689,Ryze,ryzesuperfoods.com,Medium Roast Mushroom Coffee Carton,,9.99,,Coffee,Other,1,"hide-from-google, Medium Roast, OG2, single",https://ryzesuperfoods.com/products/medium-roast-mushroom-coffee-carton
ryzesuperfoods.com_7667825377385,Ryze,ryzesuperfoods.com,Caramel Coffee Latte Carton,,9.99,,Coffee,Other,1,"hide-from-google, Medium Roast, OG2, single",https://ryzesuperfoods.com/products/caramel-coffee-latte
ryzesuperfoods.com_7667825279081,Ryze,ryzesuperfoods.com,Mocha Coffee Latte Carton,,9.99,,Coffee,Other,1,"hide-from-google, Medium Roast, OG2, single",https://ryzesuperfoods.com/products/mocha-coffee-latte
ryzesuperfoods.com_7667825213545,Ryze,ryzesuperfoods.com,Vanilla Coffee Latte Carton,,9.99,,Coffee,Other,1,"hide-from-google, Medium Roast, OG2, single",https://ryzesuperfoods.com/products/vanilla-coffee-latte
ryzesuperfoods.com_7667825115241,Ryze,ryzesuperfoods.com,Dark Roast Instant Coffee Bag,,17.99,,Coffee,Other,1,"hide-from-google, Medium Roast, OG2, single",https://ryzesuperfoods.com/products/dark-roast-instant-coffee
ryzesuperfoods.com_7667824885865,Ryze,ryzesuperfoods.com,Medium Roast Instant Coffee Bag,,17.99,,Coffee,Other,1,"hide-from-google, Medium Roast, OG2, single",https://ryzesuperfoods.com/products/medium-roast-instant-coffee
ryzesuperfoods.com_7666260443241,Ryze,ryzesuperfoods.com,Mushroom Coffee Ritual Set,,100.0,,Coffee,Other,1,"Coffee, Creamer, custom-recurring-66, dark roast, Discount, export, kit, OG2, ritual kit, Ritual Set, Ritual Set Dark Roast Gift, Ritual Set Gift, starter-kit, sub, Two Bags",https://ryzesuperfoods.com/products/mushroom-coffee-ritual-set-dr
ryzesuperfoods.com_7666260410473,Ryze,ryzesuperfoods.com,RYZE Complete Kit,,80.0,72.0,Other,Other,1,"Coffee, Coffee Gift, custom-recurring-66, Discount, export, hide-from-google, kit, Medium Roast, OG2, ritual kit, Starter kit, sub, Two Bags",https://ryzesuperfoods.com/products/ryze-complete-kit
ryzesuperfoods.com_7666260377705,Ryze,ryzesuperfoods.com,Mushroom Coffee 30 Servings,,45.0,45.0,Coffee,Other,1,"Coffee, custom-recurring-36, dark roast, Discount, OG2, single, sub",https://ryzesuperfoods.com/products/mushroom-coffee-30-servings-dr
ryzesuperfoods.com_7645255172201,Ryze,ryzesuperfoods.com,RYZE Ritual Set + Creamer,,100.0,,Other,Other,1,"Coffee, Creamer, hide-from-google, kit, Medium Roast, OG2, ritual kit, starter-kit, sub, Three Bags",https://ryzesuperfoods.com/products/ryze-ritual-set-creamer
